conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1816401732458713256,Thu Jul 25 09:14:54 +0000 2024,400,Al Green anggota DPR AS memilih meninggalkan kongres yang dihadiri oleh iblis setanyahu pada 24-7-2024. #FreePalestine #GazaGenocide Inisial T Pandji Muhammadiyah JANGAN YA DEK YA BEBAS PUAS Netanyahu Clingy. https://t.co/qfRCnL7tO7,1816401732458713256,https://pbs.twimg.com/ext_tw_video_thumb/1816401697310392320/pu/img/x1XatcqGpDoxlwjE.jpg,,in,"DKI Jakarta, Indonesia",5,17,153,https://x.com/Bayi_Nepotisme/status/1816401732458713256,1787788662295683072,Bayi_Nepotisme
1817178453965504898,Sat Jul 27 12:41:19 +0000 2024,30,DONE! Anak Muda Muhammadiyah Menolak Persyarikatan Terlibat Tambang! - Tandatangani Petisi! https://t.co/nEmirJIpc2 via @ChangeOrg_ID,1817178453965504898,,,in,East Indies,0,0,6,https://x.com/FitFerry/status/1817178453965504898,72331131,FitFerry
1816377010719186961,Thu Jul 25 07:36:40 +0000 2024,677,Dari Trenggalek sampai Banyuwangi Ekspedisi Indonesia Baru merekam warga NU dan Muhammadiyah kompak menolak tambang. Mereka percaya kesejahteraan umat ditentukan oleh keseimbangan sosial dan lingkungan yang berkelanjutan. Bukan cuan semusim. https://t.co/EhjE07T2sw,1816377010719186961,https://pbs.twimg.com/amplify_video_thumb/1816376892452397059/img/0O9SBCDGB0UZNtgb.jpg,,in,,6,34,262,https://x.com/Dandhy_Laksono/status/1816377010719186961,159919812,Dandhy_Laksono
1814988485314674828,Sun Jul 21 11:39:10 +0000 2024,961,Ngeri-ngeri sedap penjelasan dari Gus Najih ini. Apa ini alasannya Muhammadiyah ingin mendirikan bank syariah jumbo Untuk bisa menghindari suatu hal yg haram haram atau yg najis najis. https://t.co/rTs3xokHmQ,1814988485314674828,https://pbs.twimg.com/ext_tw_video_thumb/1814988398849130496/pu/img/NslPudSpKXHzA9XF.jpg,,in,,5,14,423,https://x.com/__PASMANTAP/status/1814988485314674828,1538126868477399042,__PASMANTAP
1815590336665928113,Tue Jul 23 03:30:42 +0000 2024,86,𝑲𝒖𝒏𝒄𝒊𝒏𝒚𝒂 𝒔𝒆𝒅𝒆𝒓𝒉𝒂𝒏𝒂 𝒃𝒂𝒈𝒂𝒊𝒎𝒂𝒏𝒂 𝒌𝒊𝒕𝒂 𝒎𝒆𝒎𝒃𝒂𝒏𝒈𝒖𝒏 𝒑𝒆𝒓𝒔𝒂𝒖𝒅𝒂𝒓𝒂𝒂𝒏 𝒅𝒂𝒓𝒊 𝒔𝒆𝒃𝒖𝒂𝒉 𝒑𝒆𝒓𝒃𝒆𝒅𝒂𝒂𝒏 Pagar Nusa - Tapak Suci Putera Muhammadiyah - PSHT https://t.co/CWMn6zSY5S,1815590336665928113,https://pbs.twimg.com/media/E-7e9zRVEAY20Dv.png,,in,Kota Yogyakarta,1,13,13,https://x.com/bukupembaharu/status/1815590336665928113,1304372603595837440,bukupembaharu
1817085809272713420,Sat Jul 27 06:33:11 +0000 2024,6105,Aktivis Sindir NU-Muhammadiyah: Dipisahkan Qunut Disatukan Tambang https://t.co/DJpQ3R7aFR,1817085809272713420,,,in,,177,294,2087,https://x.com/CNNIndonesia/status/1817085809272713420,17128975,CNNIndonesia
1814204050768064564,Fri Jul 19 07:42:06 +0000 2024,419,Terima kasih Muhammadiyah ️🇵🇸 #FreePalestine #GazaGenocide Dali Pevita Rp 7.500 Takedown Indah G. https://t.co/i0bmRWHb3V,1814204050768064564,https://pbs.twimg.com/ext_tw_video_thumb/1814203719418060800/pu/img/hOu8ht7naJgWLUfy.jpg,,in,"DKI Jakarta, Indonesia",3,6,91,https://x.com/Bayi_Nepotisme/status/1814204050768064564,1787788662295683072,Bayi_Nepotisme
1814150211402682758,Fri Jul 19 04:08:10 +0000 2024,625,Jubir Dahnil itu bukannya intelektual Muhammadiyah? @Dahnilanzar https://t.co/yieVYshsf6,1814150211402682758,https://pbs.twimg.com/ext_tw_video_thumb/1814150094708789249/pu/img/5Eu048FtbZxYGhOo.jpg,,in,"-6.252543,106.806343",55,490,265,https://x.com/alisyarief/status/1814150211402682758,30201110,alisyarief
1814606243115507989,Sat Jul 20 10:20:16 +0000 2024,360,Alhamdulillah Muslim Jepang sumbang sebidang tanah kepada Muhammadiyah Maju terus Muhammadiyah mencerahkan semesta ngga spt ormas sebelah ....️ https://t.co/LwxooZUFgj,1814606243115507989,https://pbs.twimg.com/ext_tw_video_thumb/1814606155882377218/pu/img/Fw2pWKV_fwzCVWRh.jpg,,in,,2,8,99,https://x.com/Boediantar4/status/1814606243115507989,1383750727575605257,Boediantar4
1813915519923507537,Fri Jul 19 07:35:20 +0000 2024,181,@VIVAcoid Soal Poligami lebih setuju dengan pandangan para Ulama dari Muhammadiyah https://t.co/FxFK9jFlB7,1814202346412572718,https://pbs.twimg.com/media/GS1XULlaQAAw7ru.png,VIVAcoid,in,Kota Yogyakarta,2,6,23,https://x.com/bukupembaharu/status/1814202346412572718,1304372603595837440,bukupembaharu
1814120381416194208,Fri Jul 19 02:09:38 +0000 2024,15,Panjang umur perjuangan teman-teman Ikatan Mahasiswa Muhammadiyah (IMM) Alhamdulillah telah terlaksana Musyawarah Daerah DPD IMM Jakarta. Semoga lahir pemimpin ikatan yang bisa bersinar seperti sang surya yang mecerahkan negeri Hidup Mahasiswa https://t.co/Lo5zBMbCWd,1814120381416194208,https://pbs.twimg.com/amplify_video_thumb/1814119946814976000/img/ZEJseGlebGkQm78L.jpg,,in,Jakarta Capital Region,0,71,1,https://x.com/psi_id/status/1814120381416194208,3102442327,psi_id
1814660144703418654,Sat Jul 20 13:54:27 +0000 2024,175,Mengapa Sekolah Swasta terutama SD Muhammadiyah lebih difavoritkan? Tentu saja karena para gurunya kreatif siswanya berprestasi pendidikan seimbang jauh dari bullying dan tempatnya menyenangkan. https://t.co/c0dkz5hHjc,1814660144703418654,https://pbs.twimg.com/media/GS72fThbMAUYcaN.jpg,,in,Kota Yogyakarta,2,8,34,https://x.com/bukupembaharu/status/1814660144703418654,1304372603595837440,bukupembaharu
1814045801494270035,Thu Jul 18 21:13:17 +0000 2024,6,maraknya korban kekerasan berbasis gender akhirnya Unilever bekerjasama dengan lingkungan muhammadiyah untuk memberdayakan perempuan https://t.co/4KjjBWKqqM,1814045801494270035,https://pbs.twimg.com/ext_tw_video_thumb/1814045652923691008/pu/img/HLs7netT-I028r0_.jpg,,in,,0,4,0,https://x.com/_akufarida/status/1814045801494270035,1690440254,_akufarida
1814590073066959104,Sat Jul 20 09:16:01 +0000 2024,15,Puluhan mahasiswa yang tergabung dalam UKM Mentari Universitas Muhammadiyah Magelang (Unimma) membagikan berbagai jenis sayuran sebanyak 7 kuintal. Kegiatan ini untuk membantu petani menyusul harga sejumlah sayur anjlok. Sekaligus menyongsong Milad Unimma ke-60 dan HUT ke-79 https://t.co/4UTRWJG7v1,1814590073066959104,https://pbs.twimg.com/ext_tw_video_thumb/1814575922227650562/pu/img/dK6PXDxRo5Cvhlba.jpg,,in,"Pulo Gadung, Indonesia",0,2,2,https://x.com/tvOneNews/status/1814590073066959104,55507370,tvOneNews
1814312841232740702,Sat Jul 20 05:31:32 +0000 2024,35,@NinzExe07 Alhamdulillah saya bangga menjadi bagian dari MUHAMMADIYAH. tidak seperti organisasi sebelah yang dikuasai oleh manusia tamak dzolim dan munafik.,1814533578333823391,,NinzExe07,in,,0,1,0,https://x.com/DeddyHary61593/status/1814533578333823391,1768892819165622272,DeddyHary61593
1814046813965709806,Thu Jul 18 21:17:18 +0000 2024,8,Kasus kekerasan berbasis gender membuat Unilever bergerak untuk memberdayakan dgn bekerja sama ke bbrapa universitas terutama Muhammadiyah,1814046813965709806,,,in,,0,4,0,https://x.com/_akufarida/status/1814046813965709806,1690440254,_akufarida
1813905997381128356,Thu Jul 18 11:57:45 +0000 2024,10,Tetaplah Bersinar dan menyala @muhammadiyah https://t.co/HRQ4hII3D0,1813905997381128356,https://pbs.twimg.com/ext_tw_video_thumb/1813905472849903617/pu/img/zIjdXnPa-cGf_l40.jpg,,in,Puncak Tandikek,0,0,3,https://x.com/zer0failed/status/1813905997381128356,1629291797250998272,zer0failed
1814282817725231344,Fri Jul 19 12:55:06 +0000 2024,7,Lembaga Pengembangan Olahraga Pimpinan Pusat Muhammadiyah mengemban amanah untuk seleksi beasiswa berdasarkan PKS (Perjanjian Kerja Sama) antara BAZNAS (Badan Amil Zakat Nasional) dan Pimpinan Pusat Muhammadiyah tentang Program Penyaluran Dana Zakat... https://t.co/yxYyv5uthV,1814282817725231344,https://pbs.twimg.com/media/GS2gm5hbwAAofxp.jpg,,in,,0,1,3,https://x.com/LpoMuhammadiyah/status/1814282817725231344,1645289317261250561,LpoMuhammadiyah
1814294317965664377,Fri Jul 19 13:40:48 +0000 2024,13,Anak kami ada dua. Semua di SD Muhammadiyah bukan SD Negeri. Alasan kami : jarak sekolah ke rumah kualitas sekolah perhatian guru pada siswa bisa mengaji mumpung masih pendidikan dasar seimbang ilmu dunia-akhirat [urutan tidak berarti yang awal lebih penting] https://t.co/7gPHEA817G,1814294317965664377,https://pbs.twimg.com/media/GS2rECwbAAADnZS.jpg,,in,,1,2,4,https://x.com/fajarjun/status/1814294317965664377,74120464,fajarjun
1814210557672829037,Fri Jul 19 08:07:58 +0000 2024,17,Lembaga amil zakat di bawah naungan Muhammadiyah dan NU ini menerima kucuran dana dari Unilever Indonesia sebanyak 1.5 miliar dari bantuan kemanusiaan Unilever Indonesia tersebut akan disalurkan ke korban terdampak konflik kemanusiaan https://t.co/S27ok13hJI,1814210557672829037,https://pbs.twimg.com/ext_tw_video_thumb/1814210521639624704/pu/img/_gNt0f0LTVg71wAg.jpg,,in,,0,5,2,https://x.com/putri_adinda_/status/1814210557672829037,161592681,putri_adinda_
1814281420308889909,Fri Jul 19 12:49:32 +0000 2024,17,Kampus virtual pertama di Indonesia Terbaik...@muhammadiyah . https://t.co/R7TNEwwbge,1814281420308889909,https://pbs.twimg.com/media/GS2fVZabUAAdj3z.jpg,,in,ashkolan,0,2,7,https://x.com/Naurafayruzya/status/1814281420308889909,1653061686700683265,Naurafayruzya
1814425040009736365,Fri Jul 19 22:20:14 +0000 2024,2,Muhammadiyah 1 International Elementary School Surakarta https://t.co/mFQjcaLYHK,1814425040009736365,,,in,Boyolali,0,0,0,https://x.com/didiknews_/status/1814425040009736365,1346064813609291776,didiknews_
1814591342611476865,Sat Jul 20 09:21:04 +0000 2024,39,Mengacu pada keputusan Majelis Tarjih Muhammadiyah mengenai bunga bank bahwa bank dengan sistem riba hukumnya haram dan bank tanpa riba adalah halal. Sementara bunga bank yang diberikan oleh bank-bank milik Negara kepada para nasabah atau sebaliknya termasuk perkara mutasyabihat. https://t.co/2AEZlFw08U,1814591342611476865,https://pbs.twimg.com/media/GS65NXzbMAAcyK_.jpg,,in,"Songgoriti, East Java",1,3,29,https://x.com/Muhayya__/status/1814591342611476865,1404050771637784578,Muhayya__
1814160903639855463,Fri Jul 19 04:50:39 +0000 2024,0,adakah di sini orang NU/ Muhammadiyah? aku mau tanya tanya,1814160903639855463,,,in,Selective,0,8,0,https://x.com/mxtchamey/status/1814160903639855463,1286219318707933186,mxtchamey
1814846091428573359,Sun Jul 21 02:13:21 +0000 2024,1126,Saya sangat menyesalkan fakta jaringan yang digarap agen zionis AJC Ari Gordon ini juga menyasar banyak lembaga kampus dan ormas Islam tak terkecuali Muhammadiyah Al-Khairaat dan UMI Makassar. Bersyukurlah jaringan ini terbongkar dg kepergian 5 anak muda ke Israhel https://t.co/XF0Bya4gYX,1814846091428573359,https://pbs.twimg.com/media/GS-gjdPbcAAY2kN.jpg,,in,Jakarta,30,55,625,https://x.com/Fahmisalim2/status/1814846091428573359,574240475,Fahmisalim2
1814242527580660200,Fri Jul 19 10:15:00 +0000 2024,26,Dengan pencapaian yang diraih Tim Khad harapan ke depan semoga Tim KHAD UMY bisa berprestasi kembali di Tingkat Shell Eco Marathon di Tingkat internasional maupun nasional dan bisa ikut kejuaraan lain yang membanggakan kampus. #Muhammadiyah #mobillistrik #otomotif https://t.co/XPDWAG3YkS,1814242527580660200,https://pbs.twimg.com/media/GS0p-wpaEAAsE7o.jpg,,in,Indonesia,0,4,5,https://x.com/muhammadiyah/status/1814242527580660200,73309923,muhammadiyah
1813865725687435574,Thu Jul 18 09:17:43 +0000 2024,8,Muhammadiyah tdk berhenti membangun peradaban kemanusiaan termasuk utk Palestina... #Muhammadiyah https://t.co/P32M31pl08,1813865725687435574,https://pbs.twimg.com/ext_tw_video_thumb/1813865598469947392/pu/img/nJeZBn_wkf2Y8iwS.jpg,,in,Yogyakarta,0,1,3,https://x.com/arifjamalimuis/status/1813865725687435574,315639357,arifjamalimuis
1813843770334646278,Thu Jul 18 07:50:29 +0000 2024,1,Hidup-hidupilah Muhammadiyah jangan mencari hidup dalam Muhammadiyah https://t.co/u50e7mg4XV,1813843770334646278,https://pbs.twimg.com/ext_tw_video_thumb/1813843444814807040/pu/img/nO23NtHSmmWEkzGY.jpg,,in,"DKI Jakarta, Indonesia",0,1,0,https://x.com/t_nyakecil/status/1813843770334646278,1017607268731269120,t_nyakecil
1813862884650414519,Thu Jul 18 09:06:26 +0000 2024,30,Menyoroti kurikulum Al Islam Kemuhammadiyahan dan Bahasa Arab (ISMUBA) yang diterapkan oleh Majelis Dikdasmen PNF PP Muhammadiyah menurut Irwan Akib kurikulum itu menarik. Dia berharap kurikulum ISMUBA tidak hanya masuk pada kognitif siswa. https://t.co/PIOuwiJgfS,1813862884650414519,https://pbs.twimg.com/media/GSwiljiacAAtPto.jpg,,in,Jakarta Capital Region,0,1,5,https://x.com/TVMuhammadiyah/status/1813862884650414519,1915742712,TVMuhammadiyah
1813905715284549738,Thu Jul 18 11:56:37 +0000 2024,831,1. Dalam Islam surga merupakan ciptaan Allah yang masih gaib namun gambaran keindahannya dijelaskan dalam al-Qur'an dan as-Sunah. #Muhammadiyah #GalaBungaMatahari #salpriadi #IslamBerkemajuan https://t.co/KzGFJPJjS8,1813905715284549738,https://pbs.twimg.com/media/GSxJob_b0AApRej.jpg,,in,Indonesia,12,7,274,https://x.com/muhammadiyah/status/1813905715284549738,73309923,muhammadiyah
1813793137917374943,Thu Jul 18 04:29:17 +0000 2024,2,Pimpinan Wilayah Muhammadiyah DIY Mengucapkan Selamat dan Sukses Milad ke-63 18 Juli 1961 - 18 Juli 2024 Pelajar Berdaya Indonesia Berdaya https://t.co/B11WHfZCrC,1813793137917374943,https://pbs.twimg.com/media/GSvjPSObIAAXKyU.jpg,,in,Daerah Istimewa Yogyakarta,0,0,1,https://x.com/pwmdiy/status/1813793137917374943,1665752780437618690,pwmdiy
1813821990425534587,Thu Jul 18 06:23:56 +0000 2024,6,merayakan milad IPM ️ tapi juga mau saingan sama judulnya @Agnibrataa @herabnormality #Milad63IPM #TerimaKasihIPM #Muhammadiyah https://t.co/884TsMrd99,1813821990425534587,https://pbs.twimg.com/media/GSv9fNZagAQXbbe.jpg,,in,,0,1,3,https://x.com/bitahahahihi/status/1813821990425534587,1435030522745393157,bitahahahihi
1813905433738039325,Thu Jul 18 11:55:30 +0000 2024,12,Ikatan Pelajar Muhammadiyah (IPM) adalah organisasi yang terus mendorong kesetaraan gender Wajib diingat kesetaraan yang ada adalah perjuangan dari generasi ke generasi bukan taken for granted. Harus terus dijaga dan diarusutamakan Selamat #Milad63IPM https://t.co/yX4lbRsOqe,1813905433738039325,https://pbs.twimg.com/media/GSxIJ1BbwAARnyT.jpg,,in,Indonesia,0,1,4,https://x.com/nabanmudrik/status/1813905433738039325,114738318,nabanmudrik
1813895239339278563,Thu Jul 18 11:15:00 +0000 2024,40,Ingin tahu seputar Muhammadiyah? Kunjungi website https://t.co/2dOLOmomhT! #Muhammadiyah #News #MuhammadiyahUpdate #islam https://t.co/yx8Yzfq108,1813895239339278563,https://pbs.twimg.com/ext_tw_video_thumb/1813844122467463170/pu/img/G6hJOXGwqAKORk-i.jpg,,in,Indonesia,0,0,7,https://x.com/muhammadiyah/status/1813895239339278563,73309923,muhammadiyah
1813809153447784654,Thu Jul 18 05:32:55 +0000 2024,32,Selamat Milad ke-63 tahun Ikatan Pelajar Muhammadiyah @PPIPM Dari IPM lahir banyak tokoh bangsa dari ulama akademisi sampai politisi. Ketum PP Muhammadiyah Prof @HaedarNs juga alumni IPM. #Milad63IPM #TerimaKasihIPM #Muhammadiyah https://t.co/rBFZBDkUEO,1813809153447784654,https://pbs.twimg.com/media/Dicnd6cVsAAM7BA.jpg,,in,Kota Yogyakarta,1,3,7,https://x.com/bukupembaharu/status/1813809153447784654,1304372603595837440,bukupembaharu
1813865395503460549,Thu Jul 18 09:16:24 +0000 2024,0,Aku islam bukan Nu bukan muhammadiyah ldii wahabi dll Pokok perintah Allah S.W.T Al Qur'an dan Rasul Muhammad S.A.W dan hadis murni yang tak ikuti Liyane ga sek,1813865395503460549,,,in,,0,0,0,https://x.com/Myriad_truth/status/1813865395503460549,1178082686172200960,Myriad_truth
1813774539257757983,Thu Jul 18 03:15:23 +0000 2024,2,/unej/ ada yang mau gantiin kosku ga? tepatnya di sebelah sd muhammadiyah 3 jember bangunan baru blm dipake samsek sm aku ya price 1.425 (kalo mau gantiin 1 bln bayarnya ga full) komen aja nanti ku dm alasan pindah : dpt yg lbh dkt sm fakultasku https://t.co/dvQVmLuXyI,1813774539257757983,https://pbs.twimg.com/media/GSvSVJHbEAAqEwX.jpg,,in,rules :,0,1,0,https://x.com/MenfessUnej/status/1813774539257757983,1281746379283369986,MenfessUnej
1813905715284549738,Thu Jul 18 11:56:41 +0000 2024,29,2. Sebagai pencapaian tertinggi manusia surga tidak akan didapat tanpa usaha. Tentunya dengan keimanan ketakwaan dan amal soleh. #Muhammadiyah #GalaBungaMatahari #salpriadi #IslamBerkemajuan https://t.co/knKQ2AWyHd,1813905731319394341,https://pbs.twimg.com/media/GSxJpVpaAAEH3Fh.jpg,muhammadiyah,in,Indonesia,0,0,5,https://x.com/muhammadiyah/status/1813905731319394341,73309923,muhammadiyah
1813851985000706495,Thu Jul 18 08:23:07 +0000 2024,1,OIYAA??? Wkwkwkwkkwk baru tauuuuuu lucu2 ya petinggi2 UII Prof Mahfud MD itu NUanak Kyai ponpes di Madura tapi istrinya Muhammadiyah tulen bahkan aktivis jg diceritain ibuk,1813851985000706495,,,in,,0,1,1,https://x.com/niesahanumm/status/1813851985000706495,865234510220218369,niesahanumm
1813758745924763687,Thu Jul 18 02:12:37 +0000 2024,0,Selamat Milad ke-63 Ikatan Pelajar Muhammadiyah (IPM) Semoga semakin banyak melahirkan pelajar unggul insan berkemajuan dan cendikiawan-cendikiawan yang mendunia. Pelajar berdampak Indonesia berjaya. - 18 Juli 2024 - https://t.co/413zOEDIn2,1813758745924763687,https://pbs.twimg.com/media/GSvD9pFbEAAFm_s.jpg,,in,Jl. Soekarno-Hatta No.752 ,0,0,0,https://x.com/UMBandung/status/1813758745924763687,788567434793930752,UMBandung
1813824295833162088,Thu Jul 18 06:33:06 +0000 2024,1,Selamat Melaksanakan UAS T.A 2023/2024! Tenang ujian cuma cara dosen ngecek apakah kamu sudah baca buku teks atau cuma baca status medsos. Semoga sukses Sobat UM Buton! Siapkan diri dengan baik dan tetap semangat! #UAS2024 #UMButon https://t.co/FB4ovu7l9w,1813824295833162088,https://pbs.twimg.com/media/GSv_lI1bYAAje1T.jpg,,in,"Kota Baubau, Sulawesi Tenggara",0,0,0,https://x.com/um_buton/status/1813824295833162088,1053662779465334784,um_buton
1813820258735849813,Thu Jul 18 06:17:03 +0000 2024,1,kangen makan geprek 12 pas gal gaes di mataram #Milad63IPM #TerimaKasihIPM #Muhammadiyah https://t.co/7hfBMZeGyd,1813820258735849813,https://pbs.twimg.com/media/GSv76JaacAAoUdP.jpg,,in,Middle Earth,0,1,0,https://x.com/harishtoteles/status/1813820258735849813,1011161191689797633,harishtoteles
1813876519808139566,Thu Jul 18 10:00:37 +0000 2024,0,APA ITU MEDICAL CHECK UP Ikuti Akun Media Sosial Kami di Link Berikut ini: https://t.co/t2e9WYxTHZ #muhammadiyah #aisyiyah #tvmujogja #tvmuhammadiyah #tvmuhammadiyah https://t.co/Xq8xOIA0Qn,1813876519808139566,https://pbs.twimg.com/ext_tw_video_thumb/1813876416146022400/pu/img/BCzj6wCJNqBsg-xl.jpg,,in,"Yogyakarta, D.I.Y",0,0,0,https://x.com/tvmujogja_/status/1813876519808139566,1445239305237000196,tvmujogja_
1813814907609207179,Thu Jul 18 05:55:47 +0000 2024,3,doa yang komprehensif akan disambungkan dengan jalan-Nya pelan2 #Milad63IPM #TerimaKasihIPM #Muhammadiyah https://t.co/UmoWVdGFv6,1813814907609207179,https://pbs.twimg.com/media/GSv3C77bMAEw-lC.jpg,,in,Middle Earth,0,1,0,https://x.com/harishtoteles/status/1813814907609207179,1011161191689797633,harishtoteles
